# Time(fs)    f(t)(a.u.)
2.400342906129447229e+00 -1.985969675458684356e-06
2.428918416916702849e+00 -1.912766218448342784e-06
2.457493927703958025e+00 -1.838353529621582566e-06
2.486069438491213202e+00 -1.762741335100482029e-06
2.514644949278468378e+00 -1.685939893040752452e-06
2.543220460065723998e+00 -1.607959992731913154e-06
2.571795970852979174e+00 -1.528812954463330686e-06
2.600371481640234350e+00 -1.448510629249479893e-06
2.628946992427489970e+00 -1.367065398670257655e-06
2.657522503214745146e+00 -1.284490175372014524e-06
2.686098014002000767e+00 -1.200798403052466951e-06
2.714673524789255943e+00 -1.116004055159767334e-06
2.743249035576511119e+00 -1.030121635764575472e-06
2.771824546363766295e+00 -9.431661784462769375e-07
2.800400057151021915e+00 -8.551532441728641708e-07
2.828975567938277536e+00 -7.660989212854028426e-07
2.857551078725532712e+00 -6.760198239115503691e-07
2.886126589512787888e+00 -5.849330900680201037e-07
2.914702100300043064e+00 -4.928563810427089185e-07
2.943277611087298240e+00 -3.998078790905609645e-07
2.971853121874553860e+00 -3.058062865875466644e-07
3.000428632661809036e+00 -2.108708227647066377e-07
3.029004143449064657e+00 -1.150212215618746095e-07
3.057579654236319833e+00 -1.827773084928250786e-08
3.086155165023575009e+00 7.933889159218934221e-08
3.114730675810830629e+00 1.778073794832366345e-07
3.143306186598085361e+00 2.771059615467961211e-07
3.171881697385340981e+00 3.772123642263904928e-07
3.200457208172596157e+00 4.781038150643253709e-07
3.229032718959851778e+00 5.797570462538953493e-07
3.257608229747107398e+00 6.821482967976323610e-07
3.286183740534362130e+00 7.852533167817614142e-07
3.314759251321617750e+00 8.890473715028901073e-07
3.343334762108872926e+00 9.935052444910652996e-07
3.371910272896128546e+00 1.098601241982483792e-06
3.400485783683383723e+00 1.204309197003857667e-06
3.429061294470638899e+00 1.310602473386603169e-06
3.457636805257894519e+00 1.417453970527679164e-06
3.486212316045149251e+00 1.524836127831475566e-06
3.514787826832404871e+00 1.632720929734904479e-06
