# Time(fs)    f(t)(a.u.)
2.628946992427489970e+00 -3.781456678555608717e-04
2.657522503214745146e+00 -3.779458946481425432e-04
2.686098014002000767e+00 -3.776960525768252282e-04
2.714673524789255943e+00 -3.773961592680456952e-04
2.743249035576511119e+00 -3.770462393647249486e-04
2.771824546363766295e+00 -3.766463263283740572e-04
2.800400057151021915e+00 -3.761964592367530373e-04
2.828975567938277536e+00 -3.756966800627846393e-04
2.857551078725532712e+00 -3.751470436530216185e-04
2.886126589512787888e+00 -3.745476100610141607e-04
2.914702100300043064e+00 -3.738984447446908402e-04
2.943277611087298240e+00 -3.731996229438506400e-04
2.971853121874553860e+00 -3.724512235496581572e-04
3.000428632661809036e+00 -3.716533344509315769e-04
3.029004143449064657e+00 -3.708060511256366563e-04
3.057579654236319833e+00 -3.699094731364871544e-04
3.086155165023575009e+00 -3.689637093209863715e-04
3.114730675810830629e+00 -3.679688735613617949e-04
3.143306186598085361e+00 -3.669250903630407682e-04
3.171881697385340981e+00 -3.658324870783633909e-04
3.200457208172596157e+00 -3.646911983634374874e-04
3.229032718959851778e+00 -3.635013693494006885e-04
3.257608229747107398e+00 -3.622631489021360478e-04
3.286183740534362130e+00 -3.609766948940325553e-04
3.314759251321617750e+00 -3.596421672746061911e-04
3.343334762108872926e+00 -3.582597377902736854e-04
3.371910272896128546e+00 -3.568295807563598540e-04
3.400485783683383723e+00 -3.553518806390021031e-04
3.429061294470638899e+00 -3.538268309198924180e-04
3.457636805257894519e+00 -3.522546258864728361e-04
3.486212316045149251e+00 -3.506354668822851315e-04
3.514787826832404871e+00 -3.489695660396970197e-04
3.543363337619660491e+00 -3.472571412755821201e-04
3.571938848406915668e+00 -3.454984151862577880e-04
3.600514359194171288e+00 -3.436936187833201603e-04
3.629089869981426020e+00 -3.418429866346783330e-04
3.657665380768681640e+00 -3.399467618162386063e-04
3.686240891555937260e+00 -3.380051943978095363e-04
3.714816402343191992e+00 -3.360185403746343558e-04
3.743391913130447612e+00 -3.339870620247587006e-04
3.771967423917702789e+00 -3.319110282913919621e-04
3.800542934704958409e+00 -3.297907125916340818e-04
3.829118445492214029e+00 -3.276263967135752630e-04
3.857693956279468761e+00 -3.254183669306698291e-04
3.886269467066724381e+00 -3.231669177760629406e-04
3.914844977853979113e+00 -3.208723507887248773e-04
3.943420488641234734e+00 -3.185349718596789249e-04
3.971995999428490354e+00 -3.161550919069390205e-04
4.000571510215745086e+00 -3.137330300738528179e-04
4.029147021003001150e+00 -3.112691083796858996e-04
4.057722531790256326e+00 -3.087636587173225888e-04
4.086298042577511502e+00 -3.062170174059211723e-04
