# Iteration    J_value
 (2.450000000000000000e+02+0.000000000000000000e+00j)  (8.943422500051633195e-01+5.329683884196974357e-17j)
 (2.460000000000000000e+02+0.000000000000000000e+00j)  (8.692907044851920784e-01+3.874644972962033986e-17j)
 (2.470000000000000000e+02+0.000000000000000000e+00j)  (8.448199955299616759e-01-8.241608820805692674e-17j)
 (2.480000000000000000e+02+0.000000000000000000e+00j)  (8.207153448357862313e-01+8.457049127233007306e-17j)
 (2.490000000000000000e+02+0.000000000000000000e+00j)  (7.971637714108574801e-01-2.249452576527841177e-16j)
 (2.500000000000000000e+02+0.000000000000000000e+00j)  (7.740446829511952176e-01-1.635882763078412860e-17j)
 (2.510000000000000000e+02+0.000000000000000000e+00j)  (7.513247249729768651e-01+9.323676550946313898e-17j)
 (2.520000000000000000e+02+0.000000000000000000e+00j)  (7.291214268866236248e-01-6.011871777642538033e-18j)
 (2.530000000000000000e+02+0.000000000000000000e+00j)  (7.073391757172045047e-01-3.138475272862259431e-17j)
 (2.540000000000000000e+02+0.000000000000000000e+00j)  (6.860249678772228910e-01-6.155605906372509160e-17j)
 (2.550000000000000000e+02+0.000000000000000000e+00j)  (6.651043849198349234e-01-1.935939824466207447e-16j)
 (2.560000000000000000e+02+0.000000000000000000e+00j)  (6.446542144425857490e-01-1.391195451404536901e-16j)
 (2.570000000000000000e+02+0.000000000000000000e+00j)  (6.246708392239603835e-01+1.619888244625614935e-17j)
 (2.580000000000000000e+02+0.000000000000000000e+00j)  (6.050257799854573681e-01-2.117687907610164411e-16j)
 (2.590000000000000000e+02+0.000000000000000000e+00j)  (5.858517928915006889e-01+5.574343494903555972e-17j)
 (2.600000000000000000e+02+0.000000000000000000e+00j)  (5.670947633929928067e-01+1.494346464650073392e-16j)
 (2.610000000000000000e+02+0.000000000000000000e+00j)  (5.487248293210009731e-01+2.030867552034851225e-17j)
 (2.620000000000000000e+02+0.000000000000000000e+00j)  (5.307893950551287876e-01+1.797416983646083430e-16j)
 (2.630000000000000000e+02+0.000000000000000000e+00j)  (5.131934867409562173e-01-3.582139196550550421e-17j)
 (2.640000000000000000e+02+0.000000000000000000e+00j)  (4.960697990247188160e-01+1.231878241155734606e-16j)
 (2.650000000000000000e+02+0.000000000000000000e+00j)  (4.793152519511612031e-01-6.256639747211153042e-18j)
 (2.660000000000000000e+02+0.000000000000000000e+00j)  (4.629349858993008215e-01-1.358834188466911268e-16j)
 (2.670000000000000000e+02+0.000000000000000000e+00j)  (4.469559687389954572e-01+6.392722599005950159e-17j)
 (2.680000000000000000e+02+0.000000000000000000e+00j)  (4.312875282237929597e-01+7.289884835699703705e-17j)
 (2.690000000000000000e+02+0.000000000000000000e+00j)  (4.160618065368648644e-01+7.640667875494053680e-17j)
 (2.700000000000000000e+02+0.000000000000000000e+00j)  (4.011892799028617396e-01+1.420325301570468486e-16j)
 (2.710000000000000000e+02+0.000000000000000000e+00j)  (3.866339011776760981e-01-2.476442847059299695e-17j)
 (2.720000000000000000e+02+0.000000000000000000e+00j)  (3.725086889968115544e-01-3.740536439157504304e-17j)
 (2.730000000000000000e+02+0.000000000000000000e+00j)  (3.586910645292996636e-01-1.213365632615974219e-16j)
 (2.740000000000000000e+02+0.000000000000000000e+00j)  (3.452301066857821898e-01+4.067804572344284890e-17j)
 (2.750000000000000000e+02+0.000000000000000000e+00j)  (3.321148337246146998e-01+7.970148285525519869e-17j)
 (2.760000000000000000e+02+0.000000000000000000e+00j)  (3.193498197665528560e-01-5.783909343388236737e-17j)
 (2.770000000000000000e+02+0.000000000000000000e+00j)  (3.069073247243588320e-01-4.391697541594385091e-17j)
 (2.780000000000000000e+02+0.000000000000000000e+00j)  (2.948145499544976289e-01+9.899254087248926978e-18j)
 (2.790000000000000000e+02+0.000000000000000000e+00j)  (2.830360752041471972e-01-2.583600730935678822e-17j)
 (2.800000000000000000e+02+0.000000000000000000e+00j)  (2.715510932448784165e-01-1.481676298794523235e-17j)
 (2.810000000000000000e+02+0.000000000000000000e+00j)  (2.604472481953853946e-01+5.963946505459320299e-18j)
 (2.820000000000000000e+02+0.000000000000000000e+00j)  (2.496087516386847061e-01-4.512897198323636890e-17j)
 (2.830000000000000000e+02+0.000000000000000000e+00j)  (2.391012771767852541e-01+5.860456588516353797e-17j)
 (2.840000000000000000e+02+0.000000000000000000e+00j)  (2.289049799449297540e-01-1.428317384039060041e-17j)
 (2.850000000000000000e+02+0.000000000000000000e+00j)  (2.189882385585832092e-01-4.973242130051783473e-19j)
 (2.860000000000000000e+02+0.000000000000000000e+00j)  (2.093724513769163187e-01-2.817376809952979819e-17j)
 (2.870000000000000000e+02+0.000000000000000000e+00j)  (2.000740087444259352e-01+7.880425409295425066e-17j)
 (2.880000000000000000e+02+0.000000000000000000e+00j)  (1.910582236061581507e-01-2.386905692845460511e-17j)
 (2.890000000000000000e+02+0.000000000000000000e+00j)  (1.823050749924848279e-01+3.343111909775972556e-17j)
 (2.900000000000000000e+02+0.000000000000000000e+00j)  (1.738574609043978536e-01-5.537758841627642695e-17j)
 (2.910000000000000000e+02+0.000000000000000000e+00j)  (1.656682719939407689e-01-1.339640697924664604e-17j)
 (2.920000000000000000e+02+0.000000000000000000e+00j)  (1.577474915702491987e-01+1.296953671090597830e-17j)
 (2.930000000000000000e+02+0.000000000000000000e+00j)  (1.501176417703211918e-01-1.037762372941536928e-17j)
 (2.940000000000000000e+02+0.000000000000000000e+00j)  (1.427454742514243369e-01+1.304839439172588814e-17j)
 (2.950000000000000000e+02+0.000000000000000000e+00j)  (1.356116121271890296e-01+1.025077051393821149e-17j)
 (2.960000000000000000e+02+0.000000000000000000e+00j)  (1.287351435448847725e-01+1.153186221921750173e-18j)
 (2.970000000000000000e+02+0.000000000000000000e+00j)  (1.221301751670728492e-01-2.159003151251356104e-17j)
 (2.980000000000000000e+02+0.000000000000000000e+00j)  (1.157581623964250295e-01+2.092554145824077501e-17j)
 (2.990000000000000000e+02+0.000000000000000000e+00j)  (1.096371464939880219e-01+2.606891864530673605e-18j)
 (3.000000000000000000e+02+0.000000000000000000e+00j)  (1.037607761067125683e-01+1.290719051990739585e-18j)
 (3.010000000000000000e+02+0.000000000000000000e+00j)  (9.808573910613663238e-02-1.501621338115318410e-18j)
 (3.020000000000000000e+02+0.000000000000000000e+00j)  (9.266787260994940878e-02+7.135154439745278961e-18j)
 (3.030000000000000000e+02+0.000000000000000000e+00j)  (8.746800991786260471e-02+7.566619186205220434e-18j)
 (3.040000000000000000e+02+0.000000000000000000e+00j)  (8.250022465918514791e-02+2.095501926789948510e-18j)
 (3.050000000000000000e+02+0.000000000000000000e+00j)  (7.773284175917861971e-02+4.147264442438063774e-18j)
 (3.060000000000000000e+02+0.000000000000000000e+00j)  (7.318518956303922407e-02+6.052464364754917647e-20j)
 (3.070000000000000000e+02+0.000000000000000000e+00j)  (6.884103923363188438e-02+6.665706666413185251e-19j)
 (3.080000000000000000e+02+0.000000000000000000e+00j)  (6.472024777376257643e-02-3.493271227109831407e-19j)
 (3.090000000000000000e+02+0.000000000000000000e+00j)  (6.078225896014018137e-02+1.899353501876393153e-19j)
 (3.100000000000000000e+02+0.000000000000000000e+00j)  (5.704675638838425933e-02-1.123716022287689782e-18j)
 (3.110000000000000000e+02+0.000000000000000000e+00j)  (5.349797235049188332e-02+1.600473563471845415e-18j)
 (3.120000000000000000e+02+0.000000000000000000e+00j)  (5.014518240790445669e-02-9.327081676287420588e-18j)
 (3.130000000000000000e+02+0.000000000000000000e+00j)  (4.696607642272699473e-02+2.349547620081689293e-18j)
 (3.140000000000000000e+02+0.000000000000000000e+00j)  (4.396994206280575856e-02-3.432983927762128994e-18j)
 (3.150000000000000000e+02+0.000000000000000000e+00j)  (4.113867095548973812e-02-7.141834999978916329e-18j)
 (3.160000000000000000e+02+0.000000000000000000e+00j)  (3.848500070239239956e-02+9.546729111564220489e-18j)
 (3.170000000000000000e+02+0.000000000000000000e+00j)  (3.599072179026229640e-02+1.766643750486375853e-17j)
 (3.180000000000000000e+02+0.000000000000000000e+00j)  (3.365885641552620461e-02+1.927495913823779282e-18j)
 (3.190000000000000000e+02+0.000000000000000000e+00j)  (3.148605929525977870e-02+2.088175836324757121e-17j)
 (3.200000000000000000e+02+0.000000000000000000e+00j)  (2.944602792681346934e-02-1.258262536105622648e-17j)
 (3.210000000000000000e+02+0.000000000000000000e+00j)  (2.755447279945127947e-02+1.132766026949822566e-17j)
 (3.220000000000000000e+02+0.000000000000000000e+00j)  (2.581232161063453864e-02-1.213474557769634265e-17j)
 (3.230000000000000000e+02+0.000000000000000000e+00j)  (2.419666613938617830e-02+1.380797919948518306e-18j)
 (3.240000000000000000e+02+0.000000000000000000e+00j)  (2.271148027658864699e-02+5.348550315312567885e-18j)
 (3.250000000000000000e+02+0.000000000000000000e+00j)  (2.134802308900607404e-02+1.832458308204816796e-17j)
 (3.260000000000000000e+02+0.000000000000000000e+00j)  (2.010561985343488345e-02-1.690957261673156003e-17j)
 (3.270000000000000000e+02+0.000000000000000000e+00j)  (1.897869413762784396e-02-3.323341914760655490e-17j)
 (3.280000000000000000e+02+0.000000000000000000e+00j)  (1.795312749618922094e-02-6.685380115091293574e-18j)
 (3.290000000000000000e+02+0.000000000000000000e+00j)  (1.703095584866831311e-02-2.433747598861057829e-17j)
 (3.300000000000000000e+02+0.000000000000000000e+00j)  (1.620890501349686943e-02-7.164457798158901266e-17j)
 (3.310000000000000000e+02+0.000000000000000000e+00j)  (1.547072200468622982e-02+8.150942919092702332e-18j)
 (3.320000000000000000e+02+0.000000000000000000e+00j)  (1.482407501010197214e-02+1.807593799245461958e-18j)
 (3.330000000000000000e+02+0.000000000000000000e+00j)  (1.425398780162445526e-02-3.447928792818384503e-17j)
 (3.340000000000000000e+02+0.000000000000000000e+00j)  (1.375798247674272709e-02-2.190378714398411954e-17j)
 (3.350000000000000000e+02+0.000000000000000000e+00j)  (1.333559024113976227e-02-1.894512560367501072e-17j)
 (3.360000000000000000e+02+0.000000000000000000e+00j)  (1.297230379789943502e-02+4.270371072642152920e-17j)
 (3.370000000000000000e+02+0.000000000000000000e+00j)  (1.266863674470245990e-02+7.203404863489112482e-17j)
 (3.380000000000000000e+02+0.000000000000000000e+00j)  (1.241823335139493473e-02+7.310592034269838545e-17j)
 (3.390000000000000000e+02+0.000000000000000000e+00j)  (1.221581899407487432e-02+1.868847072885637571e-18j)
 (3.400000000000000000e+02+0.000000000000000000e+00j)  (1.205716985236863353e-02-2.046327556060828810e-17j)
 (3.410000000000000000e+02+0.000000000000000000e+00j)  (1.193805283441160686e-02+1.965315420757529079e-17j)
 (3.420000000000000000e+02+0.000000000000000000e+00j)  (1.185314980795398529e-02-4.606107613655271786e-17j)
 (3.430000000000000000e+02+0.000000000000000000e+00j)  (1.179789122240072069e-02+4.815517357979728067e-19j)
 (3.440000000000000000e+02+0.000000000000000000e+00j)  (1.176935596774439374e-02-4.531776432338733734e-18j)
 (3.450000000000000000e+02+0.000000000000000000e+00j)  (1.176420014735979347e-02+7.774948776676963755e-18j)
 (3.460000000000000000e+02+0.000000000000000000e+00j)  (1.177848791494445768e-02-3.537556240623737847e-17j)
 (3.470000000000000000e+02+0.000000000000000000e+00j)  (1.180917426608515779e-02+6.493260591216308310e-17j)
 (3.480000000000000000e+02+0.000000000000000000e+00j)  (1.185414725141317911e-02-2.476726697761040868e-18j)
 (3.490000000000000000e+02+0.000000000000000000e+00j)  (1.191045480136416340e-02-1.254101449978778524e-17j)
 (3.500000000000000000e+02+0.000000000000000000e+00j)  (1.197573487646082235e-02-2.376265513568220785e-17j)
 (3.510000000000000000e+02+0.000000000000000000e+00j)  (1.204832368387524430e-02+3.703381165007084392e-17j)
 (3.520000000000000000e+02+0.000000000000000000e+00j)  (1.212694612206411879e-02-9.291472862023414533e-17j)
 (3.530000000000000000e+02+0.000000000000000000e+00j)  (1.220927933535978331e-02+7.106276880939814167e-17j)
 (3.540000000000000000e+02+0.000000000000000000e+00j)  (1.229357545279463268e-02+4.119790698309956089e-17j)
 (3.550000000000000000e+02+0.000000000000000000e+00j)  (1.238039948669872325e-02-1.010323932627421829e-17j)
 (3.560000000000000000e+02+0.000000000000000000e+00j)  (1.246834343674771764e-02+1.624746668468454465e-17j)
 (3.570000000000000000e+02+0.000000000000000000e+00j)  (1.255607762952983680e-02+1.117268609330054318e-16j)
 (3.580000000000000000e+02+0.000000000000000000e+00j)  (1.264359938392850546e-02-1.628292476540471677e-17j)
 (3.590000000000000000e+02+0.000000000000000000e+00j)  (1.272947180571890394e-02-3.553407567772415423e-17j)
 (3.600000000000000000e+02+0.000000000000000000e+00j)  (1.281510317789688255e-02+1.842488414972956828e-17j)
 (3.610000000000000000e+02+0.000000000000000000e+00j)  (1.289755965124587261e-02-8.437385231265783622e-17j)
 (3.620000000000000000e+02+0.000000000000000000e+00j)  (1.297937194100819841e-02-1.762095803340693892e-16j)
 (3.630000000000000000e+02+0.000000000000000000e+00j)  (1.305880993383652482e-02+8.837082573400690120e-17j)
 (3.640000000000000000e+02+0.000000000000000000e+00j)  (1.313673531540160595e-02+3.078184532112158266e-17j)
 (3.650000000000000000e+02+0.000000000000000000e+00j)  (1.321150697436393982e-02-8.714492737313412930e-17j)
 (3.660000000000000000e+02+0.000000000000000000e+00j)  (1.328441185379391869e-02+8.221357610823590781e-17j)
 (3.670000000000000000e+02+0.000000000000000000e+00j)  (1.335457622305109143e-02-6.097604841824818573e-17j)
 (3.680000000000000000e+02+0.000000000000000000e+00j)  (1.342448526291461879e-02+5.845209789048119080e-17j)
 (3.690000000000000000e+02+0.000000000000000000e+00j)  (1.349121191537475291e-02+4.113259933685125009e-17j)
 (3.700000000000000000e+02+0.000000000000000000e+00j)  (1.355590126964076325e-02+1.560671213622718579e-16j)
 (3.710000000000000000e+02+0.000000000000000000e+00j)  (1.362082908040183893e-02+4.109411256647523623e-17j)
 (3.720000000000000000e+02+0.000000000000000000e+00j)  (1.368167338295163231e-02+4.868995579159887595e-18j)
 (3.730000000000000000e+02+0.000000000000000000e+00j)  (1.373986999432398950e-02-1.846389909024551628e-17j)
 (3.740000000000000000e+02+0.000000000000000000e+00j)  (1.379762699507471393e-02+3.755297263560690518e-17j)
 (3.750000000000000000e+02+0.000000000000000000e+00j)  (1.385452213588625990e-02-1.004732739135395169e-16j)
 (3.760000000000000000e+02+0.000000000000000000e+00j)  (1.391118461256577420e-02+4.849808670063463989e-17j)
 (3.770000000000000000e+02+0.000000000000000000e+00j)  (1.396457519367532395e-02+3.427621217315651538e-17j)
 (3.780000000000000000e+02+0.000000000000000000e+00j)  (1.401847120712359888e-02+2.017094807796467551e-17j)
 (3.790000000000000000e+02+0.000000000000000000e+00j)  (1.407147432014567955e-02+7.186055175225584136e-17j)
 (3.800000000000000000e+02+0.000000000000000000e+00j)  (1.412172164490438364e-02+8.796629268691479047e-17j)
 (3.810000000000000000e+02+0.000000000000000000e+00j)  (1.417140849715489356e-02+5.268686182301516063e-17j)
 (3.820000000000000000e+02+0.000000000000000000e+00j)  (1.422030703661696441e-02-2.825408662477265063e-19j)
 (3.830000000000000000e+02+0.000000000000000000e+00j)  (1.426824295674550963e-02-4.829916801160418369e-17j)
 (3.840000000000000000e+02+0.000000000000000000e+00j)  (1.431700688107228649e-02-9.258901513131204499e-17j)
 (3.850000000000000000e+02+0.000000000000000000e+00j)  (1.436423910721194158e-02+1.438077561884108358e-17j)
 (3.860000000000000000e+02+0.000000000000000000e+00j)  (1.440974805040886111e-02-4.184742081893192001e-17j)
 (3.870000000000000000e+02+0.000000000000000000e+00j)  (1.445500037278266148e-02-2.084064402122883548e-17j)
 (3.880000000000000000e+02+0.000000000000000000e+00j)  (1.450143410558414440e-02+7.473245944373742892e-17j)
 (3.890000000000000000e+02+0.000000000000000000e+00j)  (1.454587567567937334e-02-5.847110492732698020e-18j)
 (3.900000000000000000e+02+0.000000000000000000e+00j)  (1.459038127182095412e-02-2.622449603356536264e-18j)
 (3.910000000000000000e+02+0.000000000000000000e+00j)  (1.463340956415200463e-02-1.240345629455770244e-17j)
 (3.920000000000000000e+02+0.000000000000000000e+00j)  (1.467953738970140427e-02+1.706528472192856240e-17j)
 (3.930000000000000000e+02+0.000000000000000000e+00j)  (1.472232945079443925e-02+1.397423241824471555e-17j)
 (3.940000000000000000e+02+0.000000000000000000e+00j)  (1.476393750257316839e-02-1.085847546058964630e-17j)
 (3.950000000000000000e+02+0.000000000000000000e+00j)  (1.480705977219710229e-02+1.984431949448941343e-18j)
 (3.960000000000000000e+02+0.000000000000000000e+00j)  (1.484942460206314235e-02+3.771677143311578134e-17j)
 (3.970000000000000000e+02+0.000000000000000000e+00j)  (1.489395040533127504e-02-2.161629511337716202e-17j)
 (3.980000000000000000e+02+0.000000000000000000e+00j)  (1.493338173064781560e-02+4.148941084645190693e-18j)
 (3.990000000000000000e+02+0.000000000000000000e+00j)  (1.497814809596924833e-02-3.095387643537462851e-17j)
 (4.000000000000000000e+02+0.000000000000000000e+00j)  (1.501936877623344033e-02+2.992217590210229879e-17j)
 (4.010000000000000000e+02+0.000000000000000000e+00j)  (1.506024689784908610e-02-4.139534789822175307e-17j)
 (4.020000000000000000e+02+0.000000000000000000e+00j)  (1.509996453711041561e-02-7.450529142583006907e-17j)
 (4.030000000000000000e+02+0.000000000000000000e+00j)  (1.514461184099414812e-02-4.228909757399994911e-17j)
 (4.040000000000000000e+02+0.000000000000000000e+00j)  (1.518656326957974062e-02+1.241655911275863733e-16j)
 (4.050000000000000000e+02+0.000000000000000000e+00j)  (1.522552054979267079e-02-5.292859680187188328e-17j)
 (4.060000000000000000e+02+0.000000000000000000e+00j)  (1.526568437322270259e-02-1.236775652427714157e-16j)
 (4.070000000000000000e+02+0.000000000000000000e+00j)  (1.530886379688707263e-02-5.431151689059162422e-18j)
 (4.080000000000000000e+02+0.000000000000000000e+00j)  (1.534942157518723316e-02-3.511916887904826689e-18j)
 (4.090000000000000000e+02+0.000000000000000000e+00j)  (1.539217473072377988e-02-7.012056921215661631e-17j)
 (4.100000000000000000e+02+0.000000000000000000e+00j)  (1.543148210337380241e-02+3.590256344978940130e-17j)
 (4.110000000000000000e+02+0.000000000000000000e+00j)  (1.547398217764461154e-02+2.929322428717741822e-17j)
 (4.120000000000000000e+02+0.000000000000000000e+00j)  (1.551371770174435165e-02-8.579733867556622296e-17j)
 (4.130000000000000000e+02+0.000000000000000000e+00j)  (1.555597770253529417e-02+4.939348878610644752e-17j)
 (4.140000000000000000e+02+0.000000000000000000e+00j)  (1.559484351945777947e-02+3.238044337587035480e-17j)
 (4.150000000000000000e+02+0.000000000000000000e+00j)  (1.563799864180458535e-02-3.065674870842523230e-17j)
 (4.160000000000000000e+02+0.000000000000000000e+00j)  (1.567664247759451707e-02+5.005090598831210060e-17j)
 (4.170000000000000000e+02+0.000000000000000000e+00j)  (1.571689540832139215e-02+4.152165676522623791e-17j)
 (4.180000000000000000e+02+0.000000000000000000e+00j)  (1.575856283449084128e-02-3.830516782686654507e-17j)
 (4.190000000000000000e+02+0.000000000000000000e+00j)  (1.579944008440600095e-02+2.850851567390754802e-17j)
 (4.200000000000000000e+02+0.000000000000000000e+00j)  (1.584059562776878038e-02+3.988019420850465910e-17j)
 (4.210000000000000000e+02+0.000000000000000000e+00j)  (1.588063717904771716e-02-1.510155336135456530e-17j)
 (4.220000000000000000e+02+0.000000000000000000e+00j)  (1.591961802277822025e-02-1.726374076731500672e-17j)
 (4.230000000000000000e+02+0.000000000000000000e+00j)  (1.596058185000885296e-02-6.146931059879858094e-17j)
 (4.240000000000000000e+02+0.000000000000000000e+00j)  (1.599894139125835474e-02-4.332701376926171042e-17j)
 (4.250000000000000000e+02+0.000000000000000000e+00j)  (1.603976165802354845e-02-2.136189858229981704e-17j)
 (4.260000000000000000e+02+0.000000000000000000e+00j)  (1.608134977129652837e-02-3.656698468136967185e-17j)
 (4.270000000000000000e+02+0.000000000000000000e+00j)  (1.612028651579874849e-02+1.961614404025234295e-16j)
 (4.280000000000000000e+02+0.000000000000000000e+00j)  (1.616147139970423169e-02-3.934478143038451286e-17j)
 (4.290000000000000000e+02+0.000000000000000000e+00j)  (1.620226908979087790e-02+2.888398295622789830e-18j)
 (4.300000000000000000e+02+0.000000000000000000e+00j)  (1.624434287074002017e-02+1.262480187693356140e-16j)
 (4.310000000000000000e+02+0.000000000000000000e+00j)  (1.628204832194933560e-02+7.118961213881702689e-17j)
 (4.320000000000000000e+02+0.000000000000000000e+00j)  (1.632192699794016502e-02-4.968218562256563846e-17j)
 (4.330000000000000000e+02+0.000000000000000000e+00j)  (1.636335243883043147e-02-1.859776809389472542e-16j)
 (4.340000000000000000e+02+0.000000000000000000e+00j)  (1.640041429486548130e-02-2.751250447008155104e-17j)
 (4.350000000000000000e+02+0.000000000000000000e+00j)  (1.644374965916215250e-02-1.039427284068785354e-16j)
 (4.360000000000000000e+02+0.000000000000000000e+00j)  (1.648245057190508844e-02-3.353640423536943705e-17j)
 (4.370000000000000000e+02+0.000000000000000000e+00j)  (1.652270138643572098e-02+3.523127598789033880e-17j)
 (4.380000000000000000e+02+0.000000000000000000e+00j)  (1.656315080545004217e-02+4.047819855995912263e-17j)
 (4.390000000000000000e+02+0.000000000000000000e+00j)  (1.660237243726631756e-02-1.350745681962424632e-17j)
 (4.400000000000000000e+02+0.000000000000000000e+00j)  (1.664320800713182946e-02+2.061023828839497280e-17j)
 (4.410000000000000000e+02+0.000000000000000000e+00j)  (1.667987868322825043e-02-4.353433028378829672e-17j)
 (4.420000000000000000e+02+0.000000000000000000e+00j)  (1.672176423998382802e-02-2.748743502658569764e-17j)
 (4.430000000000000000e+02+0.000000000000000000e+00j)  (1.675705068604572967e-02+2.665563605466339794e-17j)
 (4.440000000000000000e+02+0.000000000000000000e+00j)  (1.679965272043692365e-02+2.544747569909719113e-17j)
 (4.450000000000000000e+02+0.000000000000000000e+00j)  (1.684132541064452954e-02+1.145196176655159004e-17j)
 (4.460000000000000000e+02+0.000000000000000000e+00j)  (1.688235560017211506e-02+1.665822741952459909e-17j)
 (4.470000000000000000e+02+0.000000000000000000e+00j)  (1.692051102841993226e-02+6.962705527476796650e-17j)
 (4.480000000000000000e+02+0.000000000000000000e+00j)  (1.695913481840563911e-02-3.997743583347456803e-17j)
 (4.490000000000000000e+02+0.000000000000000000e+00j)  (1.699715943496342072e-02+7.380551053387535375e-17j)
 (4.500000000000000000e+02+0.000000000000000000e+00j)  (1.703677276858075670e-02-4.055783004663398927e-17j)
 (4.510000000000000000e+02+0.000000000000000000e+00j)  (1.707809095335476382e-02-1.381843028399166620e-16j)
 (4.520000000000000000e+02+0.000000000000000000e+00j)  (1.711660838357344921e-02-1.758881932042462025e-19j)
 (4.530000000000000000e+02+0.000000000000000000e+00j)  (1.715277072270626410e-02+1.087041239133494334e-16j)
 (4.540000000000000000e+02+0.000000000000000000e+00j)  (1.719565481725534445e-02-3.424058238333348977e-17j)
 (4.550000000000000000e+02+0.000000000000000000e+00j)  (1.723358235293021012e-02+8.433943806689441221e-17j)
 (4.560000000000000000e+02+0.000000000000000000e+00j)  (1.727013107464331690e-02-3.357388358149376972e-17j)
 (4.570000000000000000e+02+0.000000000000000000e+00j)  (1.731340891234589910e-02-1.965549584604829730e-17j)
 (4.580000000000000000e+02+0.000000000000000000e+00j)  (1.735163511410727638e-02+4.686123278333955805e-17j)
 (4.590000000000000000e+02+0.000000000000000000e+00j)  (1.739098276984105823e-02-7.759014287778688633e-17j)
 (4.600000000000000000e+02+0.000000000000000000e+00j)  (1.742745178018553776e-02+3.598128727607393465e-17j)
 (4.610000000000000000e+02+0.000000000000000000e+00j)  (1.746462847932635579e-02+3.420188216601168154e-17j)
 (4.620000000000000000e+02+0.000000000000000000e+00j)  (1.750817066737825334e-02+2.402425362283799325e-17j)
 (4.630000000000000000e+02+0.000000000000000000e+00j)  (1.754653190075364591e-02-1.445386964837382939e-17j)
 (4.640000000000000000e+02+0.000000000000000000e+00j)  (1.758423127720251319e-02+3.968833919635059735e-17j)
 (4.650000000000000000e+02+0.000000000000000000e+00j)  (1.762264655385943971e-02+8.847719696214062932e-17j)
 (4.660000000000000000e+02+0.000000000000000000e+00j)  (1.766111815029215715e-02-4.343398588458745791e-17j)
 (4.670000000000000000e+02+0.000000000000000000e+00j)  (1.770153083953482365e-02-6.499732515747822882e-17j)
 (4.680000000000000000e+02+0.000000000000000000e+00j)  (1.773555212657032878e-02-7.843696784395986138e-17j)
 (4.690000000000000000e+02+0.000000000000000000e+00j)  (1.777697350192689041e-02+1.099350276939358581e-16j)
 (4.700000000000000000e+02+0.000000000000000000e+00j)  (1.781766072327497369e-02+5.872543570517898738e-17j)
 (4.710000000000000000e+02+0.000000000000000000e+00j)  (1.785217331102568680e-02-4.488161777304335915e-18j)
 (4.720000000000000000e+02+0.000000000000000000e+00j)  (1.789188257148558933e-02+8.665332997785918138e-17j)
 (4.730000000000000000e+02+0.000000000000000000e+00j)  (1.792831539018483258e-02+8.174998103549212970e-17j)
 (4.740000000000000000e+02+0.000000000000000000e+00j)  (1.796449181530336558e-02+5.519810836207438096e-17j)
 (4.750000000000000000e+02+0.000000000000000000e+00j)  (1.800779260761479345e-02+4.149372194198760796e-17j)
 (4.760000000000000000e+02+0.000000000000000000e+00j)  (1.804755946860102725e-02-1.603219879482072270e-17j)
 (4.770000000000000000e+02+0.000000000000000000e+00j)  (1.808350542963877566e-02-1.281063430528293088e-17j)
 (4.780000000000000000e+02+0.000000000000000000e+00j)  (1.812133206347171788e-02-9.161639353784195470e-17j)
 (4.790000000000000000e+02+0.000000000000000000e+00j)  (1.816006714524317014e-02+9.927359526695313353e-17j)
 (4.800000000000000000e+02+0.000000000000000000e+00j)  (1.820051227256449730e-02-9.839234494408278216e-18j)
 (4.810000000000000000e+02+0.000000000000000000e+00j)  (1.823654372185368189e-02-8.177744978698518174e-17j)
 (4.820000000000000000e+02+0.000000000000000000e+00j)  (1.827537880850385946e-02-4.393688656618387422e-17j)
 (4.830000000000000000e+02+0.000000000000000000e+00j)  (1.831416713320265996e-02+3.516700118984598244e-17j)
 (4.840000000000000000e+02+0.000000000000000000e+00j)  (1.835149206360279714e-02-1.908835602534484437e-17j)
 (4.850000000000000000e+02+0.000000000000000000e+00j)  (1.838604948900536898e-02+3.234870725096532175e-18j)
 (4.860000000000000000e+02+0.000000000000000000e+00j)  (1.842766509468687572e-02+8.413879101362759755e-17j)
 (4.870000000000000000e+02+0.000000000000000000e+00j)  (1.846285868580031450e-02+1.246086419916326563e-16j)
 (4.880000000000000000e+02+0.000000000000000000e+00j)  (1.850143933103136698e-02-4.564593765200961771e-17j)
 (4.890000000000000000e+02+0.000000000000000000e+00j)  (1.853991322938411748e-02+1.081156674537546301e-16j)
 (4.900000000000000000e+02+0.000000000000000000e+00j)  (1.857406560760085576e-02+2.860893190556152458e-17j)
 (4.910000000000000000e+02+0.000000000000000000e+00j)  (1.861389857166942385e-02+2.893304265974434265e-17j)
 (4.920000000000000000e+02+0.000000000000000000e+00j)  (1.865042366781551053e-02-5.656414734026368475e-17j)
 (4.930000000000000000e+02+0.000000000000000000e+00j)  (1.868724807452374834e-02+1.102536320450663107e-16j)
 (4.940000000000000000e+02+0.000000000000000000e+00j)  (1.872766115185822353e-02-2.389695064353406940e-17j)
 (4.950000000000000000e+02+0.000000000000000000e+00j)  (1.876584463457575680e-02+3.533241291084755643e-17j)
 (4.960000000000000000e+02+0.000000000000000000e+00j)  (1.880231453000790615e-02-1.085300891323926514e-16j)
 (4.970000000000000000e+02+0.000000000000000000e+00j)  (1.883756356256822279e-02+4.313093037913798009e-17j)
 (4.980000000000000000e+02+0.000000000000000000e+00j)  (1.887571234672571346e-02-7.510362342700157133e-17j)
