# Time(fs)    f(t)(a.u.)
0.000000000000000000e+00 3.552982142682559012e-04
4.286326618088297929e-02 3.665653426441296608e-04
8.572653236176595859e-02 3.777205385490598486e-04
1.285897985426489587e-01 3.887606136164364554e-04
1.714530647235319172e-01 3.996824245168153632e-04
2.143163309044149312e-01 4.104828696586026093e-04
2.571795970852979174e-01 4.211588870156125265e-04
3.000428632661809036e-01 4.317074573158455981e-04
3.429061294470638344e-01 4.421255993840032860e-04
3.857693956279468206e-01 4.524103689567854662e-04
4.286326618088298623e-01 4.625588629501583920e-04
4.714959279897128486e-01 4.725682149784738578e-04
5.143591941705958348e-01 4.824356034041866136e-04
5.572224603514788210e-01 4.921582493508674548e-04
6.000857265323618073e-01 5.017334165091594939e-04
6.429489927132447935e-01 5.111584173387705848e-04
6.858122588941276687e-01 5.204306081335160952e-04
7.286755250750106550e-01 5.295473939360367897e-04
7.715387912558936412e-01 5.385062271777306311e-04
8.144020574367766274e-01 5.473046108504241473e-04
8.572653236176597247e-01 5.559400966922851397e-04
9.001285897985425999e-01 5.644102869168063927e-04
9.429918559794256971e-01 5.727128336260744893e-04
9.858551221603085724e-01 5.808454361423577702e-04
1.028718388341191670e+00 5.888058419308787178e-04
1.071581654522074434e+00 5.965918476199661260e-04
1.114444920702957642e+00 6.042013031811884448e-04
1.157308186883840406e+00 6.116321136245888787e-04
1.200171453064723615e+00 6.188822392750909125e-04
1.243034719245606379e+00 6.259496934899423312e-04
1.285897985426489587e+00 6.328325453253059096e-04
1.328761251607372351e+00 6.395289195643458864e-04
1.371624517788255337e+00 6.460369962182029892e-04
1.414487783969138546e+00 6.523550085226709292e-04
1.457351050150021310e+00 6.584812483790119511e-04
1.500214316330904518e+00 6.644140642886742091e-04
1.543077582511787282e+00 6.701518599920604355e-04
1.585940848692670269e+00 6.756930983137322605e-04
1.628804114873553255e+00 6.810363019525891154e-04
1.671667381054436463e+00 6.861800517309103471e-04
1.714530647235319449e+00 6.911229850961433984e-04
1.757393913416202214e+00 6.958637970944175043e-04
1.800257179597085200e+00 7.004012441223821583e-04
1.843120445777968186e+00 7.047341420418077240e-04
1.885983711958851394e+00 7.088613650519218256e-04
1.928846978139734158e+00 7.127818498222094614e-04
1.971710244320617145e+00 7.164945922727680759e-04
2.014573510501500131e+00 7.199986495158624406e-04
2.057436776682383339e+00 7.232931416453564294e-04
2.100300042863266103e+00 7.263772509287073388e-04
2.143163309044148868e+00 7.292502194763068922e-04
2.186026575225032076e+00 7.319113502489835903e-04
2.228889841405915284e+00 7.343600119936591949e-04
2.271753107586798048e+00 7.365956324496761168e-04
2.314616373767680813e+00 7.386176998419730078e-04
2.357479639948564021e+00 7.404257628131605783e-04
2.400342906129447229e+00 7.420194323467129132e-04
2.443206172310329993e+00 7.433983818277068627e-04
2.486069438491212757e+00 7.445623493058196657e-04
2.528932704672095966e+00 7.455111347026735199e-04
2.571795970852979174e+00 7.462446025260073513e-04
2.614659237033861938e+00 7.467626780205715350e-04
2.657522503214744702e+00 7.470653471971591426e-04
2.700385769395627911e+00 7.471526590126465958e-04
2.743249035576510675e+00 7.470247232365348922e-04
2.786112301757393883e+00 7.466817115944668522e-04
2.828975567938277091e+00 7.461238559675179060e-04
2.871838834119159856e+00 7.453514474939151868e-04
2.914702100300042620e+00 7.443648439274388540e-04
2.957565366480925828e+00 7.431644629334892196e-04
3.000428632661809036e+00 7.417507859510164047e-04
3.043291898842691801e+00 7.401243554705652997e-04
3.086155165023574565e+00 7.382857715815671759e-04
3.129018431204457773e+00 7.362356987360292289e-04
3.171881697385340537e+00 7.339748577263768793e-04
3.214744963566223745e+00 7.315040343054507411e-04
3.257608229747106510e+00 7.288240716065626798e-04
3.300471495927989274e+00 7.259358723866874471e-04
3.343334762108872926e+00 7.228403965025342404e-04
3.386198028289755246e+00 7.195386625988192718e-04
3.429061294470638899e+00 7.160317492343544650e-04
3.471924560651521663e+00 7.123207943783975990e-04
3.514787826832404427e+00 7.084069930789291692e-04
3.557651093013287635e+00 7.042915970893713368e-04
3.600514359194170400e+00 6.999759155462320680e-04
3.643377625375053608e+00 6.954613107574711623e-04
3.686240891555936372e+00 6.907492053535389115e-04
3.729104157736819136e+00 6.858410743198811634e-04
3.771967423917702789e+00 6.807384499660488640e-04
3.814830690098585553e+00 6.754429195918291735e-04
3.857693956279468317e+00 6.699561228002835940e-04
3.900557222460351525e+00 6.642797557949262511e-04
3.943420488641234289e+00 6.584155673949928372e-04
3.986283754822117498e+00 6.523653561172118023e-04
4.029147021003000262e+00 6.461309757873198376e-04
4.072010287183883470e+00 6.397143295928859642e-04
4.114873553364766678e+00 6.331173677032914159e-04
4.157736819545648999e+00 6.263420948678804796e-04
4.200600085726532207e+00 6.193905633137309925e-04
4.243463351907415415e+00 6.122648751476052675e-04
4.286326618088297735e+00 6.049671781549884660e-04
4.329189884269181832e+00 5.974996680015830100e-04
4.372053150450064152e+00 5.898645874038284343e-04
4.414916416630946472e+00 5.820642277390280237e-04
4.457779682811830568e+00 5.741009241477107450e-04
4.500642948992712888e+00 5.659770574285760605e-04
4.543506215173596097e+00 5.576950493724339630e-04
4.586369481354479305e+00 5.492573676907928958e-04
4.629232747535361625e+00 5.406665211286328446e-04
4.672096013716244833e+00 5.319250619728030155e-04
4.714959279897128042e+00 5.230355792866453815e-04
4.757822546078010362e+00 5.140007062267866033e-04
4.800685812258894458e+00 5.048231112563623599e-04
4.843549078439776778e+00 4.955055028180107863e-04
4.886412344620659987e+00 4.860506268763434474e-04
4.929275610801543195e+00 4.764612694013838144e-04
4.972138876982425515e+00 4.667402484815610583e-04
5.015002143163308723e+00 4.568904149852483112e-04
5.057865409344191931e+00 4.469146598252303937e-04
5.100728675525075140e+00 4.368159034658029957e-04
5.143591941705958348e+00 4.265970997557488767e-04
5.186455207886840668e+00 4.162612347745918212e-04
5.229318474067723876e+00 4.058113255379040417e-04
5.272181740248607085e+00 3.952504184764759503e-04
5.315045006429489405e+00 3.845815909646493913e-04
5.357908272610372613e+00 3.738079460948259434e-04
5.400771538791255821e+00 3.629326154968719490e-04
5.443634804972139030e+00 3.519587544565625794e-04
5.486498071153021350e+00 3.408895438275264499e-04
5.529361337333904558e+00 3.297281893789788055e-04
5.572224603514787766e+00 3.184779214097836026e-04
5.615087869695670975e+00 3.071419896506364300e-04
5.657951135876554183e+00 2.957236668340454074e-04
5.700814402057436503e+00 2.842262470024988028e-04
5.743677668238319711e+00 2.726530435998842619e-04
5.786540934419202920e+00 2.610073888871521932e-04
5.829404200600085240e+00 2.492926302763377104e-04
5.872267466780968448e+00 2.375121345573519131e-04
5.915130732961851656e+00 2.256692836116609138e-04
5.957993999142733976e+00 2.137674742331177700e-04
6.000857265323618073e+00 2.018101158560378378e-04
6.043720531504500393e+00 1.898006316402631297e-04
6.086583797685383601e+00 1.777424575401046467e-04
6.129447063866266809e+00 1.656390379851412412e-04
6.172310330047149129e+00 1.534938307307406966e-04
6.215173596228032338e+00 1.413103027223216708e-04
6.258036862408915546e+00 1.290919244289583643e-04
6.300900128589797866e+00 1.168421752170205026e-04
6.343763394770681074e+00 1.045645412011520056e-04
6.386626660951565171e+00 9.226251280701059222e-05
6.429489927132447491e+00 7.993958423597770640e-05
6.472353193313330699e+00 6.759925317492274566e-05
6.515216459494213019e+00 5.524502013300895876e-05
6.558079725675096228e+00 4.288038658614441967e-05
6.600942991855978548e+00 3.050885154876247982e-05
6.643806258036862644e+00 1.813391356862752035e-05
6.686669524217745852e+00 5.759070385255879428e-06
6.729532790398628173e+00 -6.612182379537500546e-06
6.772396056579510493e+00 -1.897635421834190978e-05
6.815259322760393701e+00 -3.132995765318941214e-05
6.858122588941277797e+00 -4.366951074122773070e-05
6.900985855122160118e+00 -5.599153746964917651e-05
6.943849121303043326e+00 -6.829257096482098497e-05
6.986712387483925646e+00 -8.056915467935001074e-05
7.029575653664808854e+00 -9.281783942492791270e-05
7.072438919845692951e+00 -1.050351861838236478e-04
7.115302186026575271e+00 -1.172177691922223804e-04
7.158165452207458479e+00 -1.293621742196871243e-04
7.201028718388340799e+00 -1.414649994125918820e-04
7.243891984569223119e+00 -1.535228553660035434e-04
7.286755250750107216e+00 -1.655323687940340213e-04
7.329618516930990424e+00 -1.774901827220360523e-04
7.372481783111872744e+00 -1.893929569763372909e-04
7.415345049292755952e+00 -2.012373716702544127e-04
7.458208315473638272e+00 -2.130201189246913194e-04
7.501071581654521481e+00 -2.247379140656035083e-04
7.543934847835405577e+00 -2.363874993358461209e-04
7.586798114016287897e+00 -2.479656358869847255e-04
7.629661380197171106e+00 -2.594691054247858907e-04
7.672524646378053426e+00 -2.708947100648162833e-04
7.715387912558936634e+00 -2.822392757879050923e-04
7.758251178739820730e+00 -2.934996567762753633e-04
7.801114444920703050e+00 -3.046727355711311043e-04
7.843977711101585371e+00 -3.157554145076397751e-04
7.886840977282468579e+00 -3.267446220611973807e-04
7.929704243463350899e+00 -3.376373181906150846e-04
7.972567509644234995e+00 -3.484304932273831943e-04
8.015430775825118204e+00 -3.591211698823351477e-04
8.058294042006000524e+00 -3.697063962201417391e-04
8.101157308186882844e+00 -3.801832500567944189e-04
8.144020574367766940e+00 -3.905488462437332387e-04
8.186883840548651037e+00 -4.008003311322672069e-04
8.229747106729533357e+00 -4.109348813804679108e-04
8.272610372910415677e+00 -4.209497141078756945e-04
8.315473639091297997e+00 -4.308420805307475090e-04
8.358336905272180317e+00 -4.406092678207648695e-04
8.401200171453064414e+00 -4.502485994222805727e-04
8.444063437633948510e+00 -4.597574312311878937e-04
8.486926703814830830e+00 -4.691331593987906035e-04
8.529789969995713150e+00 -4.783732253430456917e-04
8.572653236176595470e+00 -4.874751082088351391e-04
8.615516502357479567e+00 -4.964363247178406715e-04
8.658379768538363663e+00 -5.052544325880089365e-04
8.701243034719245983e+00 -5.139270328723857632e-04
8.744106300900128304e+00 -5.224517713333507634e-04
8.786969567081010624e+00 -5.308263310327231274e-04
8.829832833261892944e+00 -5.390484391305930875e-04
8.872696099442777040e+00 -5.471158657163562771e-04
8.915559365623661137e+00 -5.550264301663783428e-04
8.958422631804543457e+00 -5.627779927211542859e-04
9.001285897985425777e+00 -5.703684594316387000e-04
9.044149164166308097e+00 -5.777957832687841220e-04
9.087012430347192193e+00 -5.850579610100937068e-04
9.129875696528076290e+00 -5.921530411956964788e-04
9.172738962708958610e+00 -5.990791210283480167e-04
9.215602228889840930e+00 -6.058343429286152737e-04
9.258465495070723250e+00 -6.124169058259337512e-04
9.301328761251607347e+00 -6.188250503683408307e-04
9.344192027432489667e+00 -6.250570719129946995e-04
9.387055293613373763e+00 -6.311113125706183232e-04
9.429918559794256083e+00 -6.369861685768223990e-04
9.472781825975138403e+00 -6.426800867077730886e-04
9.515645092156020723e+00 -6.481915612056234240e-04
9.558508358336904820e+00 -6.535191404789599283e-04
9.601371624517788916e+00 -6.586614290356327056e-04
9.644234890698671236e+00 -6.636170841083697093e-04
9.687098156879553557e+00 -6.683848101316107243e-04
9.729961423060435877e+00 -6.729633651895556255e-04
9.772824689241319973e+00 -6.773515658163054573e-04
9.815687955422204070e+00 -6.815482743324161865e-04
9.858551221603086390e+00 -6.855524152446590500e-04
9.901414487783968710e+00 -6.893629656581104449e-04
9.944277753964851030e+00 -6.929789583150797617e-04
9.987141020145735126e+00 -6.963994783092220886e-04
1.003000428632661745e+01 -6.996236693517911363e-04
1.007286755250750154e+01 -7.026507283175710506e-04
1.011573081868838386e+01 -7.054799061052548052e-04
1.015859408486926618e+01 -7.081105089174355048e-04
1.020145735105015028e+01 -7.105419008596793604e-04
