# Time(fs)    f(t)(a.u.)
0.000000000000000000e+00 -2.083288409311165182e-04
2.857551078725532531e-02 -2.155899268818368248e-04
5.715102157451065062e-02 -2.228226802694027004e-04
8.572653236176597247e-02 -2.300261337168900010e-04
1.143020431490213012e-01 -2.371993235832606673e-04
1.428775539362766300e-01 -2.443412900743677078e-04
1.714530647235319449e-01 -2.514510776644820252e-04
2.000285755107872598e-01 -2.585277346181376291e-04
2.286040862980426025e-01 -2.655703143277472820e-04
2.571795970852979729e-01 -2.725778738233053562e-04
2.857551078725532601e-01 -2.795494753175961850e-04
3.143306186598085472e-01 -2.864841854278464073e-04
3.429061294470638899e-01 -2.933810758523556486e-04
3.714816402343192325e-01 -3.002392233358609232e-04
4.000571510215745197e-01 -3.070577096608529885e-04
4.286326618088298623e-01 -3.138356219735035637e-04
4.572081725960852050e-01 -3.205720527774775174e-04
4.857836833833405477e-01 -3.272661001772910437e-04
5.143591941705959458e-01 -3.339168680645456661e-04
5.429347049578511220e-01 -3.405234660494826622e-04
5.715102157451065201e-01 -3.470850094124198061e-04
6.000857265323618073e-01 -3.536006196098697351e-04
6.286612373196170944e-01 -3.600694242425575044e-04
6.572367481068724926e-01 -3.664905570108609612e-04
6.858122588941277797e-01 -3.728631581351481757e-04
7.143877696813831779e-01 -3.791863744044903731e-04
7.429632804686384651e-01 -3.854593591145542798e-04
7.715387912558937522e-01 -3.916812721683318775e-04
8.001143020431490394e-01 -3.978512804458148012e-04
8.286898128304044375e-01 -4.039685576545880806e-04
8.572653236176597247e-01 -4.100322848047980792e-04
8.858408344049151228e-01 -4.160416499603484240e-04
9.144163451921704100e-01 -4.219958486482988116e-04
9.429918559794256971e-01 -4.278940837407338633e-04
9.715673667666810953e-01 -4.337355654728716325e-04
1.000142877553936271e+00 -4.395195120175587541e-04
1.028718388341191892e+00 -4.452451489991933378e-04
1.057293899128447068e+00 -4.509117100867792729e-04
1.085869409915702244e+00 -4.565184367587674943e-04
1.114444920702957642e+00 -4.620645784445418717e-04
1.143020431490213040e+00 -4.675493929858915419e-04
1.171595942277468216e+00 -4.729721461257670829e-04
1.200171453064723615e+00 -4.783321125993409166e-04
1.228746963851979013e+00 -4.836285750638292906e-04
1.257322474639234189e+00 -4.888608249890778442e-04
1.285897985426489587e+00 -4.940281622443466270e-04
1.314473496213744985e+00 -4.991298956846952064e-04
1.343049007001000383e+00 -5.041653432612841924e-04
1.371624517788255559e+00 -5.091338312199827562e-04
1.400200028575510958e+00 -5.140346954194529444e-04
1.428775539362766356e+00 -5.188672804048034392e-04
1.457351050150021532e+00 -5.236309401624222783e-04
1.485926560937276930e+00 -5.283250382077152654e-04
1.514502071724532328e+00 -5.329489471807452887e-04
1.543077582511787504e+00 -5.375020490597550967e-04
1.571653093299042681e+00 -5.419837359742449854e-04
1.600228604086298079e+00 -5.463934092989412546e-04
1.628804114873553699e+00 -5.507304801232610616e-04
1.657379625660808875e+00 -5.549943697336220342e-04
1.685955136448064273e+00 -5.591845090427180302e-04
1.714530647235319449e+00 -5.633003388093346230e-04
1.743106158022574625e+00 -5.673413100049268546e-04
1.771681668809830246e+00 -5.713068839621956996e-04
1.800257179597085644e+00 -5.751965320059605931e-04
1.828832690384340820e+00 -5.790097352653866738e-04
1.857408201171595996e+00 -5.827459858582061244e-04
1.885983711958851394e+00 -5.864047861375305121e-04
1.914559222746107015e+00 -5.899856489709668196e-04
1.943134733533362191e+00 -5.934880980362812215e-04
1.971710244320617367e+00 -5.969116669709216257e-04
2.000285755107872543e+00 -6.002559006627292441e-04
2.028861265895128163e+00 -6.035203545619861843e-04
2.057436776682383783e+00 -6.067045949473829280e-04
2.086012287469638959e+00 -6.098081990632565333e-04
2.114587798256894136e+00 -6.128307551124712212e-04
2.143163309044149312e+00 -6.157718622724949256e-04
2.171738819831404488e+00 -6.186311304012758437e-04
2.200314330618660108e+00 -6.214081810204530191e-04
2.228889841405915284e+00 -6.241026468244700387e-04
2.257465352193170904e+00 -6.267141711872893910e-04
2.286040862980426080e+00 -6.292424093204058207e-04
2.314616373767681257e+00 -6.316870273774329199e-04
2.343191884554936433e+00 -6.340477026625008800e-04
2.371767395342192053e+00 -6.363241247036826708e-04
2.400342906129447229e+00 -6.385159935143267787e-04
2.428918416916702849e+00 -6.406230208137318098e-04
2.457493927703958025e+00 -6.426449302914600181e-04
2.486069438491213202e+00 -6.445814565390456906e-04
2.514644949278468378e+00 -6.464323464830188781e-04
2.543220460065723998e+00 -6.481973581383009041e-04
2.571795970852979174e+00 -6.498762614481312346e-04
2.600371481640234350e+00 -6.514688378489993719e-04
2.628946992427489970e+00 -6.529748809076792258e-04
2.657522503214745146e+00 -6.543941954800267880e-04
2.686098014002000767e+00 -6.557265981872953007e-04
2.714673524789255943e+00 -6.569719180368651778e-04
2.743249035576511119e+00 -6.581299955357968389e-04
2.771824546363766295e+00 -6.592006826598785811e-04
2.800400057151021915e+00 -6.601838441205105283e-04
2.828975567938277536e+00 -6.610793560335373594e-04
2.857551078725532712e+00 -6.618871061811035152e-04
2.886126589512787888e+00 -6.626069946467111772e-04
2.914702100300043064e+00 -6.632389336073625562e-04
2.943277611087298240e+00 -6.637828464373468846e-04
2.971853121874553860e+00 -6.642386694994209008e-04
3.000428632661809036e+00 -6.646063507501274959e-04
3.029004143449064657e+00 -6.648858498517767760e-04
3.057579654236319833e+00 -6.650771391772103674e-04
3.086155165023575009e+00 -6.651802020719872061e-04
3.114730675810830629e+00 -6.651950341510941061e-04
3.143306186598085361e+00 -6.651216435908173215e-04
3.171881697385340981e+00 -6.649600501425081229e-04
3.200457208172596157e+00 -6.647102855905935971e-04
3.229032718959851778e+00 -6.643723936623465234e-04
3.257608229747107398e+00 -6.639464307968932777e-04
3.286183740534362130e+00 -6.634324639144571290e-04
3.314759251321617750e+00 -6.628305730703294664e-04
3.343334762108872926e+00 -6.621408504416659551e-04
3.371910272896128546e+00 -6.613633993554727262e-04
3.400485783683383723e+00 -6.604983353098581441e-04
3.429061294470638899e+00 -6.595457862493203042e-04
3.457636805257894519e+00 -6.585058915447688762e-04
3.486212316045149251e+00 -6.573788025031583474e-04
3.514787826832404871e+00 -6.561646825972007558e-04
3.543363337619660491e+00 -6.548637067395936002e-04
3.571938848406915668e+00 -6.534760618721939486e-04
3.600514359194171288e+00 -6.520019465711128677e-04
3.629089869981426020e+00 -6.504415713399033143e-04
3.657665380768681640e+00 -6.487951585699608436e-04
3.686240891555937260e+00 -6.470629420427821124e-04
3.714816402343191992e+00 -6.452451669152745907e-04
3.743391913130447612e+00 -6.433420905480897317e-04
3.771967423917702789e+00 -6.413539816119479724e-04
3.800542934704958409e+00 -6.392811203978263730e-04
3.829118445492214029e+00 -6.371237989993195792e-04
3.857693956279468761e+00 -6.348823207572853403e-04
3.886269467066724381e+00 -6.325570001912093074e-04
3.914844977853979113e+00 -6.301481639461090469e-04
3.943420488641234734e+00 -6.276561493031546741e-04
3.971995999428490354e+00 -6.250813053348606811e-04
4.000571510215745086e+00 -6.224239923035313230e-04
4.029147021003001150e+00 -6.196845813568333449e-04
4.057722531790256326e+00 -6.168634551682628279e-04
4.086298042577511502e+00 -6.139610074517668501e-04
4.114873553364767567e+00 -6.109776428319261057e-04
4.143449064152021855e+00 -6.079137770525882547e-04
4.172024574939277919e+00 -6.047698368117741807e-04
4.200600085726532207e+00 -6.015462594605629557e-04
4.229175596513788271e+00 -5.982434934371651898e-04
4.257751107301043447e+00 -5.948619976802005209e-04
4.286326618088298623e+00 -5.914022419560555468e-04
4.314902128875554688e+00 -5.878647069415306051e-04
4.343477639662808976e+00 -5.842498834651767845e-04
4.372053150450065040e+00 -5.805582726963958535e-04
4.400628661237320216e+00 -5.767903868705527223e-04
4.429204172024575392e+00 -5.729467484433517412e-04
4.457779682811830568e+00 -5.690278893535277238e-04
4.486355193599085744e+00 -5.650343526831626880e-04
4.514930704386341809e+00 -5.609666914952429924e-04
4.543506215173596097e+00 -5.568254684318782975e-04
4.572081725960852161e+00 -5.526112565540278578e-04
4.600657236748107337e+00 -5.483246386555717770e-04
4.629232747535362513e+00 -5.439662072333164471e-04
4.657808258322618578e+00 -5.395365647510155576e-04
4.686383769109872865e+00 -5.350363229479991991e-04
4.714959279897128930e+00 -5.304661038602241857e-04
4.743534790684384106e+00 -5.258265379181232017e-04
4.772110301471639282e+00 -5.211182659832451882e-04
4.800685812258894458e+00 -5.163419374262887430e-04
4.829261323046149634e+00 -5.114982110369589458e-04
4.857836833833405699e+00 -5.065877549922797067e-04
4.886412344620660875e+00 -5.016112466659349706e-04
4.914987855407916051e+00 -4.965693715425662262e-04
4.943563366195171227e+00 -4.914628243322218589e-04
4.972138876982426403e+00 -4.862923091796340284e-04
5.000714387769681579e+00 -4.810585374927058618e-04
5.029289898556936755e+00 -4.757622302680590857e-04
5.057865409344192820e+00 -4.704041166570007413e-04
5.086440920131447996e+00 -4.649849344795779120e-04
5.115016430918703172e+00 -4.595054290811221133e-04
5.143591941705958348e+00 -4.539663541361298551e-04
5.172167452493213524e+00 -4.483684717658025713e-04
5.200742963280468700e+00 -4.427125517049298412e-04
5.229318474067724765e+00 -4.369993713251302931e-04
5.257893984854979941e+00 -4.312297159658233991e-04
5.286469495642235117e+00 -4.254043785773704020e-04
5.315045006429490293e+00 -4.195241592642405797e-04
5.343620517216745469e+00 -4.135898658498038697e-04
5.372196028004001533e+00 -4.076023132489790205e-04
5.400771538791256710e+00 -4.015623233286893991e-04
5.429347049578511886e+00 -3.954707254658738230e-04
5.457922560365767062e+00 -3.893283552505878275e-04
5.486498071153022238e+00 -3.831360557426945982e-04
5.515073581940278302e+00 -3.768946763574266222e-04
5.543649092727532590e+00 -3.706050726867624046e-04
5.572224603514788654e+00 -3.642681076813366692e-04
5.600800114302043831e+00 -3.578846499970146449e-04
5.629375625089299007e+00 -3.514555744168314580e-04
5.657951135876555071e+00 -3.449817618373113444e-04
5.686526646663809359e+00 -3.384640989875506499e-04
5.715102157451065423e+00 -3.319034789662368267e-04
5.743677668238319711e+00 -3.253008001792040307e-04
5.772253179025575776e+00 -3.186569662835821810e-04
5.800828689812830952e+00 -3.119728868658772731e-04
5.829404200600086128e+00 -3.052494766795459374e-04
5.857979711387342192e+00 -2.984876555401549860e-04
5.886555222174596480e+00 -2.916883484841244949e-04
5.915130732961852544e+00 -2.848524855424785542e-04
5.943706243749107720e+00 -2.779810013678258359e-04
5.972281754536362897e+00 -2.710748353053032251e-04
6.000857265323618073e+00 -2.641349313262399937e-04
6.029432776110873249e+00 -2.571622376437178166e-04
6.058008286898129313e+00 -2.501577067090790985e-04
6.086583797685383601e+00 -2.431222953295693334e-04
6.115159308472639665e+00 -2.360569641135919444e-04
6.143734819259894842e+00 -2.289626776745980316e-04
6.172310330047150018e+00 -2.218404043714026857e-04
6.200885840834406082e+00 -2.146911159975585992e-04
6.229461351621661258e+00 -2.075157877617832085e-04
6.258036862408916434e+00 -2.003153984574452433e-04
6.286612373196170722e+00 -1.930909299750454677e-04
6.315187883983426786e+00 -1.858433672726721435e-04
6.343763394770681963e+00 -1.785736980965698761e-04
6.372338905557938027e+00 -1.712829129627071198e-04
6.400914416345192315e+00 -1.639720051180494523e-04
6.429489927132447491e+00 -1.566419703821770985e-04
6.458065437919703555e+00 -1.492938067661616025e-04
6.486640948706958731e+00 -1.419285145126686495e-04
6.515216459494214796e+00 -1.345470959847824301e-04
6.543791970281469084e+00 -1.271505554289020638e-04
6.572367481068724260e+00 -1.197398989130236610e-04
6.600942991855980324e+00 -1.123161343275461431e-04
6.629518502643235500e+00 -1.048802709245324815e-04
6.658094013430491565e+00 -9.743331929553555480e-05
6.686669524217745852e+00 -8.997629140934498544e-05
6.715245035005001029e+00 -8.251020022515693760e-05
6.743820545792257093e+00 -7.503605965447522543e-05
6.772396056579512269e+00 -6.755488443520628946e-05
6.800971567366767445e+00 -6.006768999617456223e-05
6.829547078154021733e+00 -5.257549228277742608e-05
6.858122588941277797e+00 -4.507930761082416219e-05
6.886698099728532974e+00 -3.758015249562879823e-05
6.915273610515789038e+00 -3.007904367027887770e-05
6.943849121303044214e+00 -2.257699779899194150e-05
6.972424632090298502e+00 -1.507503136524101882e-05
7.001000142877554566e+00 -7.574160511243410855e-06
7.029575653664809742e+00 -7.540092523255873945e-08
7.058151164452065807e+00 7.420232290264096133e-06
7.086726675239320983e+00 1.491172480942455281e-05
7.115302186026575271e+00 2.239806319287682585e-05
7.143877696813831335e+00 2.987823501129527285e-05
7.172453207601086511e+00 3.735122898224631997e-05
7.201028718388342575e+00 4.481603512442011559e-05
7.229604229175597752e+00 5.227164491947227195e-05
7.258179739962852040e+00 5.971705142325471047e-05
7.286755250750107216e+00 6.715124939717159660e-05
7.315330761537363280e+00 7.457323546510118541e-05
7.343906272324618456e+00 8.198200820676670281e-05
7.372481783111874520e+00 8.937656837520212077e-05
7.401057293899128808e+00 9.675591901405594089e-05
7.429632804686383984e+00 1.041190656131200367e-04
7.458208315473640049e+00 1.114650161956257232e-04
7.486783826260895225e+00 1.187927814356215707e-04
7.515359337048151289e+00 1.261013748555134012e-04
7.543934847835405577e+00 1.333898129569440112e-04
7.572510358622660753e+00 1.406571153112039772e-04
7.601085869409916818e+00 1.479023047378923313e-04
7.629661380197171994e+00 1.551244074358927507e-04
7.658236890984428058e+00 1.623224530988180497e-04
7.686812401771682346e+00 1.694954749763271794e-04
7.715387912558937522e+00 1.766425101227741211e-04
7.743963423346193586e+00 1.837625995162128171e-04
7.772538934133448763e+00 1.908547882149052503e-04
7.801114444920704827e+00 1.979181253701560407e-04
7.829689955707958227e+00 2.049516644162475618e-04
